feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
ZNF273	sex	male	0.20149355507172	0.528262051142085	0.70432963780715	0.948898017632885	CPLM	1.197	58	20	66
CDKN1C	sex	male	0.212530251365189	0.557444776116274	0.704454557180941	0.948898017632885	CPLM	1.01	58	14	76
CREB3L1	sex	male	0.559651419810144	1.45756070226772	0.702458892301192	0.948898017632885	CPLM	1.306	58	10	83
C6orf118	sex	male	0.134900988072706	0.360258336861532	0.709479147799522	0.948898017632885	CPLM	1.396	58	25	57
RASA2	sex	male	0.160314692992137	0.428388345723644	0.709648374825117	0.948898017632885	CPLM	1.161	58	24	59
FLNC	sex	male	0.273179990938201	0.724415233395215	0.707521520435537	0.948898017632885	CPLM	1.01	58	6	90
PCNX1	sex	male	-0.135313961725193	0.360843735667403	0.709081987583414	0.948898017632885	CPLM	1.169	58	22	62
KAZN	sex	male	-0.146453797112858	0.39013409318331	0.708786014056477	0.948898017632885	CPLM	1.349	58	32	45
SPAG9	sex	male	-0.0739527661429297	0.196902398217172	0.708647492114597	0.948898017632885	CPLM	1.135	58	45	22
ATF7IP2	sex	male	-0.136897245748986	0.362328166518622	0.706987692407576	0.948898017632885	CPLM	1.01	58	23	60
RPL29	sex	male	-0.10663085177886	0.283014292218636	0.707769610547558	0.948898017632885	CPLM	1.01	58	33	43
TRPM7	sex	male	-0.101237545153807	0.271153267532111	0.710290855830112	0.948898017632885	CPLM	1.01	58	31	47
ZBTB11	sex	male	0.162973403287941	0.430490820528595	0.706434370638339	0.948898017632885	CPLM	1.203	58	22	62
BCOR	sex	male	0.303857634463889	0.801235280154698	0.705946510429947	0.948898017632885	CPLM	1.01	58	20	66
IQCD	sex	male	0.126792598342584	0.339083845368194	0.709870686195112	0.948898017632885	CPLM	1.362	58	26	55
DBF4	sex	male	0.274090353497043	0.72123049831832	0.705359549914811	0.948898017632885	CPLM	1.01	58	6	90
RPS7	sex	male	-0.138717713616623	0.373033988872254	0.711397943664165	0.949848727449319	CPLM	1.01	58	34	41
GLIS3	sex	male	0.152139240934816	0.410633337001986	0.712408477381152	0.950669534816404	CPLM	1.239	58	26	55
NTN4	sex	male	0.0831703858773791	0.224992577920018	0.713031323629995	0.950714138802302	CPLM	1.118	58	35	40
DCP2	sex	male	0.109268502456966	0.295811540347814	0.713233504630204	0.950714138802302	CPLM	1.168	58	29	50
INSIG1	sex	male	0.140898606185601	0.384907179190741	0.71570060091909	0.951076007700432	CPLM	1.394	58	26	55
BAG3	sex	male	0.134554129418088	0.366708762418662	0.715058834333315	0.951076007700432	CPLM	1.243	58	38	34
RP1	sex	male	-0.142199362255387	0.388570447849694	0.715777398557636	0.951076007700432	CPLM	1.468	58	25	57
SVOPL	sex	male	-0.270819252651451	0.738250305774298	0.715121401668923	0.951076007700432	CPLM	1.302	58	12	79
RPS21	sex	male	-0.0819832909364273	0.223914524206294	0.715642806676184	0.951076007700432	CPLM	1.306	58	41	29
EMB	sex	male	-0.141338873850266	0.386366057465023	0.715880691891083	0.951076007700432	CPLM	1.359	58	26	55
DUSP6	sex	male	-0.201631589170931	0.552416809248531	0.716487043381737	0.951165964577408	CPLM	1.472	58	19	67
RPS28	sex	male	-0.154533298626523	0.424224295376035	0.717026324385644	0.951165964577408	CPLM	1.177	58	22	62
RPL28	sex	male	0.084055610882189	0.23084309965482	0.717136370461984	0.951165964577408	CPLM	1.01	58	39	33
KRT78	sex	male	0.270632340762862	0.754565990754668	0.721198403937261	0.951207324447293	CPLM	1.513	58	12	79
KRT4	sex	male	0.212649797367792	0.588422186908709	0.719167989085402	0.951207324447293	CPLM	1.657	58	19	67
C3	sex	male	-0.243637974583233	0.683073600542728	0.722672641347709	0.951207324447293	CPLM	1.621	58	18	69
MT1E	sex	male	0.710553371163132	2.05224941070675	0.730466261324716	0.951207324447293	CPLM	1.251	58	14	76
KRT80	sex	male	-0.200257076051729	0.571316023695564	0.727264400397467	0.951207324447293	CPLM	1.588	58	28	52
SPRR1A	sex	male	-0.218105473606025	0.617880629368948	0.725421462186102	0.951207324447293	CPLM	1.243	58	12	79
ANXA1	sex	male	0.0805708867530111	0.22391911328863	0.720334161054228	0.951207324447293	CPLM	1.61	58	52	10
MAFF	sex	male	0.128171882974967	0.370459884799643	0.730653877866716	0.951207324447293	CPLM	1.357	58	27	53
TGM2	sex	male	0.231805516276726	0.666014793069869	0.729108647443938	0.951207324447293	CPLM	1.433	58	19	67
ADM	sex	male	0.178148927333191	0.490892781652639	0.718039826041144	0.951207324447293	CPLM	1.245	58	15	74
LDHA	sex	male	0.14364230834759	0.413144102227374	0.729383305107874	0.951207324447293	CPLM	1.307	58	29	50
SPDEF	sex	male	-0.178844437465079	0.499070142712693	0.721424825072741	0.951207324447293	CPLM	1.245	58	11	81
PEA15	sex	male	-0.147928666914525	0.426882546683741	0.730241324269641	0.951207324447293	CPLM	1.465	58	32	45
ARHGAP26	sex	male	0.153096508625332	0.437871925621888	0.727922142139829	0.951207324447293	CPLM	1.01	58	16	72
MIR29B2CHG	sex	male	0.250881100589163	0.701287332284448	0.721880023003417	0.951207324447293	CPLM	1.17	58	8	86
ATG9B	sex	male	0.119003671926118	0.340420757628727	0.72796652422658	0.951207324447293	CPLM	1.211	58	23	60
MBNL1	sex	male	0.0949789470871317	0.274918590297392	0.731027777239676	0.951207324447293	CPLM	1.167	58	38	34
HSP90AB1	sex	male	-0.0747207015284125	0.215191037063947	0.72972042439926	0.951207324447293	CPLM	1.427	58	48	17
MAP3K19	sex	male	-0.119600393345393	0.33951703296826	0.725960886622472	0.951207324447293	CPLM	1.31	58	24	59
LNPEP	sex	male	-0.104583224517917	0.294506888262751	0.723838955244398	0.951207324447293	CPLM	1.01	58	27	53
RAD9A	sex	male	-0.177823506053532	0.512979653401643	0.730154801268502	0.951207324447293	CPLM	1.248	58	26	55
FNDC3B	sex	male	-0.0853938967679172	0.241072077412978	0.724500193738975	0.951207324447293	CPLM	1.14	58	40	31
PPM1K	sex	male	0.227483446747975	0.652861318211526	0.728815821836211	0.951207324447293	CPLM	1.209	58	29	50
CASP8AP2	sex	male	-0.140227952085849	0.398502715108202	0.726243690794697	0.951207324447293	CPLM	1.114	58	21	64
AP006284.1	sex	male	0.265520557962088	0.759793928350432	0.728051832390703	0.951207324447293	CPLM	1.01	58	8	86
VAV1	sex	male	-0.220213273461737	0.613023570481076	0.720777909737089	0.951207324447293	CPLM	1.47	58	27	53
VCL	sex	male	0.114299998448364	0.326484574385268	0.727582182660058	0.951207324447293	CPLM	1.303	58	35	40
TRA2A	sex	male	-0.114032726782901	0.321887594528844	0.724472627629881	0.951207324447293	CPLM	1.01	58	31	47
MAP9	sex	male	-0.133747898485617	0.381600800117348	0.727284742263385	0.951207324447293	CPLM	1.344	58	24	59
NASP	sex	male	-0.160904094434304	0.456995321226025	0.726091337061296	0.951207324447293	CPLM	1.118	58	34	41
ZNF462	sex	male	0.16961286555578	0.469952948091508	0.719521289341407	0.951207324447293	CPLM	1.198	58	18	69
ARRDC4	sex	male	0.205350789015319	0.593706159415785	0.730729344019269	0.951207324447293	CPLM	1.01	58	17	71
ARHGAP5	sex	male	-0.140481146080427	0.396480806690673	0.724429704616588	0.951207324447293	CPLM	1.526	58	46	21
ADRB2	sex	male	0.26589569106433	0.755047747529763	0.726042029156277	0.951207324447293	CPLM	1.01	58	10	83
PAX7	sex	male	0.157460748040177	0.44729687972848	0.726139040041552	0.951207324447293	CPLM	1.125	58	15	74
OBSCN	sex	male	0.444649316926783	1.28933559609171	0.731486270341625	0.951288587634316	CPLM	1.261	58	6	90
DIP2A	sex	male	-0.123362057335625	0.359833498239158	0.73300923420458	0.952090550820832	CPLM	1.248	58	32	45
CEP250	sex	male	0.196772699948112	0.574597693667451	0.733292056210883	0.952090550820832	CPLM	1.157	58	26	55
MAFG	sex	male	0.0988187789740344	0.288417420491402	0.733163959616131	0.952090550820832	CPLM	1.01	58	30	48
NBEA	sex	male	-0.105832955663204	0.310037889979693	0.734113970346551	0.952642764328696	CPLM	1.404	58	31	47
CEP126	sex	male	-0.163410413741748	0.481917609969668	0.735814946904059	0.953787012672082	CPLM	1.383	58	28	52
HHLA2	sex	male	0.180464468914409	0.533437862957118	0.736398780501176	0.953787012672082	CPLM	1.258	58	16	72
IFT140	sex	male	0.17222942909964	0.50810358088997	0.735903748077346	0.953787012672082	CPLM	1.309	58	25	57
ZBTB40	sex	male	-0.138132026431613	0.408605293566355	0.736584058495717	0.953787012672082	CPLM	1.151	58	21	64
TSC22D3	sex	male	0.103000089592138	0.305530017928141	0.73728718215137	0.954183088107538	CPLM	1.179	58	31	47
BEST1	sex	male	0.236449029805883	0.703536872331532	0.738061932579728	0.954671385060046	CPLM	1.544	58	27	53
BEST4	sex	male	0.158286059533307	0.474943304085803	0.740172394714577	0.954830339476054	CPLM	1.435	58	22	62
COLCA1	sex	male	-0.154101439915998	0.461138171336981	0.739494831005094	0.954830339476054	CPLM	1.399	58	22	62
CARD8	sex	male	-0.519429023706792	1.55039252547761	0.738853728475096	0.954830339476054	CPLM	1.01	58	16	72
KIF19	sex	male	0.122595121239545	0.36615488600496	0.739013539868891	0.954830339476054	CPLM	1.24	58	19	67
PLEKHA1	sex	male	0.269063211251502	0.807166351205407	0.740120326173041	0.954830339476054	CPLM	1.01	58	19	67
COTL1	sex	male	-0.542566517085709	1.63574486951709	0.741358646363807	0.955334478844348	CPLM	1.16	58	6	90
POLG2	sex	male	0.264604245292441	0.79695555031627	0.741114567120921	0.955334478844348	CPLM	1.01	58	6	90
SLC7A11	sex	male	-0.230832166336006	0.700314895060581	0.74292293826673	0.956836942475435	CPLM	1.368	58	13	78
RND3	sex	male	0.122604839332117	0.373985446868782	0.74426034242901	0.958045735538308	CPLM	1.437	58	38	34
ARHGEF1	sex	male	0.20506094950505	0.628170666545739	0.745307284824885	0.958366219566046	CPLM	1.01	58	13	78
RELT	sex	male	0.244038979390618	0.746365383276628	0.744909737221615	0.958366219566046	CPLM	1.117	58	9	84
SYT8	sex	male	0.132186002760878	0.406384769289786	0.746186630131964	0.958629709096503	CPLM	1.405	58	24	59
ZC3H12A	sex	male	0.172065466086569	0.529255328220816	0.746310389679626	0.958629709096503	CPLM	1.276	58	16	72
ANKRD44	sex	male	1.52208059099362	4.71840654539963	0.748211930385011	0.959020841400638	CPLM	1.01	58	7	88
GPC1	sex	male	0.127533756552049	0.395000831303862	0.747996480227675	0.959020841400638	CPLM	1.207	58	17	71
LTB4R	sex	male	0.286889178914066	0.886250849027218	0.747362687436552	0.959020841400638	CPLM	1.085	58	6	90
SGSM2	sex	male	0.117600235541561	0.364375078954916	0.748090337617174	0.959020841400638	CPLM	1.054	58	29	50
CORO1C	sex	male	0.124527993963236	0.389131277382455	0.750147629879309	0.959573653829197	CPLM	1.119	58	28	52
IRAK2	sex	male	0.74692818481591	2.33494364160374	0.7502411831354	0.959573653829197	CPLM	1.207	58	8	86
LUC7L	sex	male	-0.116643624860889	0.364329396280949	0.750038740254869	0.959573653829197	CPLM	1.159	58	29	50
LRRC43	sex	male	-0.163299916672579	0.50991069137745	0.749969222625068	0.959573653829197	CPLM	1.337	58	17	71
MAK	sex	male	0.266896472571057	0.841275462281109	0.752232093156953	0.961608029676957	CPLM	1.22	58	20	66
ZNF331	sex	male	-0.174312909722069	0.552628275375842	0.753611287200394	0.961835447319525	CPLM	1.01	58	18	69
PSAP	sex	male	0.0517042466061894	0.163790290184081	0.753423861748472	0.961835447319525	CPLM	1.377	58	51	12
MGA	sex	male	-0.265132233772311	0.839438740795431	0.753294598993218	0.961835447319525	CPLM	1.297	58	18	69
SPSB3	sex	male	0.0930997340059844	0.295750569903474	0.75408998648266	0.961935288120737	CPLM	1.158	58	29	50
CCDC180	sex	male	-0.128357118697268	0.408815336228145	0.754707937724204	0.962212561790625	CPLM	1.368	58	24	59
ITPKC	sex	male	-0.094582157515042	0.304301801037628	0.757093778368351	0.962513509496361	CPLM	1.329	58	35	40
LRMP	sex	male	-0.217979335440233	0.705590020709633	0.75851970164567	0.962513509496361	CPLM	1.177	58	7	88
ADGRV1	sex	male	-0.239961257043397	0.774269134195866	0.757772422828063	0.962513509496361	CPLM	1.142	58	24	59
ULK4	sex	male	-0.135528577590197	0.436525055577909	0.75735505924723	0.962513509496361	CPLM	1.219	58	23	60
FAM126B	sex	male	-0.154052579447303	0.498727279995804	0.758550405277523	0.962513509496361	CPLM	1.127	58	21	64
TOB1	sex	male	-0.0989332620069705	0.320128358422796	0.758436101276928	0.962513509496361	CPLM	1.335	58	42	28
ZNF608	sex	male	-0.194183183910094	0.621791090273525	0.755975122241625	0.962513509496361	CPLM	1.217	58	19	67
ARL3	sex	male	-0.116416395378536	0.376460614572511	0.758287220734527	0.962513509496361	CPLM	1.421	58	41	29
TCTN1	sex	male	-0.182512856612832	0.585325286395736	0.756339567563369	0.962513509496361	CPLM	1.29	58	24	59
SIRT1	sex	male	0.353968128093586	1.16529395806346	0.762437542507524	0.964677306362761	CPLM	1.129	58	15	74
MYC	sex	male	-0.289060190294023	0.952553929645505	0.762665364189377	0.964677306362761	CPLM	1.01	58	12	79
CEP112	sex	male	-0.155955502343926	0.512278543675306	0.761925005107848	0.964677306362761	CPLM	1.175	58	19	67
ERN2	sex	male	0.106363471399007	0.349691694296627	0.762130675542628	0.964677306362761	CPLM	1.396	58	34	41
MTSS1	sex	male	-0.106675030465465	0.35012349051545	0.761740623163333	0.964677306362761	CPLM	1.323	58	30	48
ABCC4	sex	male	-0.31635067601555	1.03488713009782	0.76097707958115	0.964677306362761	CPLM	1.287	58	10	83
PLEKHO2	sex	male	0.158621595849832	0.527471682943856	0.764741235737561	0.966631182660201	CPLM	1.01	58	11	81
KIAA0040	sex	male	0.165572960753896	0.551248689706199	0.765014936818086	0.966631182660201	CPLM	1.188	58	14	76
IGFBP3	sex	male	-0.181838362483143	0.607931388847309	0.7659633708135	0.96681241024384	CPLM	1.584	58	26	55
HMGB1	sex	male	0.088628152978098	0.29604263694945	0.765761253345961	0.96681241024384	CPLM	1.01	58	33	43
STOX1	sex	male	0.140176770511114	0.469984100686506	0.766609721811148	0.96712003770503	CPLM	1.355	58	20	66
SLC38A2	sex	male	0.125755273554603	0.437735331922414	0.774953675807492	0.967230232463674	CPLM	1.571	58	35	40
AC093484.3	sex	male	0.215673282832903	0.739607956479147	0.771666230546717	0.967230232463674	CPLM	1.147	58	18	69
AKR1C1	sex	male	0.156955413009708	0.531638410756754	0.76891031183273	0.967230232463674	CPLM	1.509	58	23	60
GLIPR1	sex	male	0.313525535453652	1.0553410358301	0.767501155529107	0.967230232463674	CPLM	1.454	58	8	86
C2orf40	sex	male	0.13368627769145	0.451944541337579	0.768475112417823	0.967230232463674	CPLM	1.38	58	16	72
NEU1	sex	male	-0.126331500528996	0.427251483593931	0.768564936287195	0.967230232463674	CPLM	1.166	58	28	52
ANKRD18B	sex	male	0.209070389205415	0.732453323031589	0.776361318980001	0.967230232463674	CPLM	1.258	58	14	76
EPB41	sex	male	0.243227068473925	0.848934810526528	0.775545994634747	0.967230232463674	CPLM	1.108	58	23	60
FBLN1	sex	male	-0.383366401283557	1.30818806005795	0.770566038575786	0.967230232463674	CPLM	1.13	58	13	78
RFX3	sex	male	-0.112752045546649	0.393717007127283	0.77564514187774	0.967230232463674	CPLM	1.377	58	28	52
CD38	sex	male	-0.116389814683474	0.405149101263437	0.774960985182561	0.967230232463674	CPLM	1.227	58	23	60
TTLL10	sex	male	-0.221880138411033	0.775457840964854	0.775835983780103	0.967230232463674	CPLM	1.259	58	22	62
BTN3A1	sex	male	-0.239978956359215	0.832778899812205	0.774283196053261	0.967230232463674	CPLM	1.124	58	17	71
CAPS2	sex	male	0.124370114108325	0.424843130865431	0.770800118779074	0.967230232463674	CPLM	1.343	58	22	62
NOL8	sex	male	-0.147664105440052	0.505947631541948	0.771474819437048	0.967230232463674	CPLM	1.209	58	19	67
THSD7A	sex	male	-0.29243634697129	1.01306294910512	0.773903202487108	0.967230232463674	CPLM	1.273	58	6	90
CDKN2AIP	sex	male	-0.084051359222577	0.288466004951943	0.771842218055222	0.967230232463674	CPLM	1.01	58	29	50
UHRF2	sex	male	0.162111564899191	0.564399208776102	0.774997508013063	0.967230232463674	CPLM	1.106	58	14	76
JHY	sex	male	-0.141274387582175	0.489357777261315	0.773881936396671	0.967230232463674	CPLM	1.228	58	20	66
FAM76B	sex	male	0.0985651443044533	0.332551708003417	0.768028384512126	0.967230232463674	CPLM	1.01	58	26	55
FGFR1OP2	sex	male	-0.118012072091824	0.407721845243187	0.773311623061345	0.967230232463674	CPLM	1.01	58	21	64
GOLM1	sex	male	0.0560595825661014	0.194890391792598	0.774679005812906	0.967230232463674	CPLM	1.357	58	46	21
STIL	sex	male	-0.239773900823654	0.828867007040941	0.773436085157352	0.967230232463674	CPLM	1.01	58	9	84
SSH1	sex	male	-0.400029526010753	1.4006050158756	0.776229151613473	0.967230232463674	CPLM	1.1	58	11	81
NEAT1	sex	male	0.0874064067797994	0.309603325791747	0.778740961951197	0.967721551238014	CPLM	1.674	58	51	12
AGR3	sex	male	0.149047776303517	0.531949544194228	0.780362993656593	0.967721551238014	CPLM	1.529	58	22	62
BAIAP3	sex	male	-0.102221364092995	0.365547134271358	0.780784498875633	0.967721551238014	CPLM	1.358	58	22	62
LINC00707	sex	male	0.192572209125825	0.681928871306057	0.77868299734418	0.967721551238014	CPLM	1.186	58	6	90
HLADMA	sex	male	0.13754174904781	0.485029334415701	0.777782567824754	0.967721551238014	CPLM	1.179	58	17	71
NEK5	sex	male	-0.117798332065313	0.420011487508937	0.780154651399853	0.967721551238014	CPLM	1.374	58	25	57
RPS27A	sex	male	-0.0893835386360927	0.317666890303838	0.779459860212297	0.967721551238014	CPLM	1.164	58	42	28
TLE3	sex	male	-0.111722945485036	0.398892633734946	0.780446049043255	0.967721551238014	CPLM	1.2	58	23	60
OPTN	sex	male	0.071209133545484	0.254106359182603	0.780330931324194	0.967721551238014	CPLM	1.228	58	43	26
WDR19	sex	male	0.220483624024938	0.785508618108497	0.77998336381518	0.967721551238014	CPLM	1.27	58	26	55
PCDH19	sex	male	0.236641867701475	0.849776211339895	0.781673073851827	0.967824084222726	CPLM	1.127	58	10	83
IFT81	sex	male	-0.0910243410538441	0.326332353676475	0.781324974668537	0.967824084222726	CPLM	1.28	58	28	52
DOCK8	sex	male	-0.230779854622918	0.838112533535717	0.784055729986155	0.970087745821921	CPLM	1.202	58	18	69
DUSP16	sex	male	-0.122536027469944	0.44554476422319	0.784309076763602	0.970087745821921	CPLM	1.235	58	23	60
SLC6A14	sex	male	-0.121918866404651	0.44650176542393	0.785816555998651	0.970952349541543	CPLM	1.586	58	30	48
GABRP	sex	male	0.116779770841991	0.427663089332375	0.785807845856757	0.970952349541543	CPLM	1.449	58	24	59
PAX9	sex	male	-0.113347505995279	0.416123786261827	0.786324855512185	0.971080875547696	CPLM	1.118	58	24	59
LRP1	sex	male	-0.596492833716721	2.19929360117398	0.787218972047778	0.971685493760926	CPLM	1.083	58	13	78
VASP	sex	male	0.187427154895412	0.692956923432691	0.787789630933201	0.971890443503621	CPLM	1.146	58	21	64
LGALS9	sex	male	0.185377017806289	0.686889167401813	0.788245328229325	0.971953428340267	CPLM	1.01	58	17	71
TNNI3	sex	male	-0.187393402986037	0.700071313367788	0.789930953831235	0.972475670098295	CPLM	1.314	58	13	78
CDC14A	sex	male	-0.120355597745377	0.44812788988621	0.789244306884707	0.972475670098295	CPLM	1.236	58	23	60
TRIM16	sex	male	0.0821425026494162	0.307406836063484	0.790288304759314	0.972475670098295	CPLM	1.158	58	34	41
BRCA1	sex	male	0.686334374540408	2.56470117722136	0.78998430792127	0.972475670098295	CPLM	1.01	58	14	76
ROCK1	sex	male	0.0948667246853215	0.355827072926604	0.790749458941281	0.972544905466952	CPLM	1.01	58	34	41
TENT5B	sex	male	0.12126631975897	0.456331503230087	0.791414034552992	0.972864130499634	CPLM	1.171	58	14	76
PI3	sex	male	-0.178668330721637	0.681620610398721	0.79418855834655	0.974778189651719	CPLM	1.649	58	21	64
MYO15B	sex	male	0.484117841270611	1.84603280853409	0.794092793523065	0.974778189651719	CPLM	1.01	58	10	83
MFSD2A	sex	male	-0.10182973415212	0.387183298967382	0.793514768096064	0.974778189651719	CPLM	1.102	58	21	64
CCDC57	sex	male	-0.185848053023622	0.712854385208436	0.795272713404036	0.975610346065626	CPLM	1.307	58	32	45
CES4A	sex	male	-0.202158834444473	0.778699615304268	0.796116061137517	0.975717257089665	CPLM	1.461	58	26	55
TNFRSF12A	sex	male	0.14598958637545	0.56356222825869	0.79654819297526	0.975717257089665	CPLM	1.168	58	17	71
LITAF	sex	male	-0.0457630663325663	0.176685655779173	0.796578493402512	0.975717257089665	CPLM	1.134	58	39	33
IFI6	sex	male	0.11715057718217	0.453367465216358	0.797044859975216	0.975790904006355	CPLM	1.576	58	30	48
ST3GAL4	sex	male	0.106259906101411	0.416561816591356	0.799589684577261	0.976010010879642	CPLM	1.425	58	25	57
CCDC171	sex	male	-0.112045106192768	0.436443988363905	0.798333656831196	0.976010010879642	CPLM	1.183	58	17	71
RPL23A	sex	male	0.172693174934788	0.674614645635192	0.798898204298805	0.976010010879642	CPLM	1.133	58	37	36
MIR22HG	sex	male	0.110844759698821	0.430607595099566	0.797802134526355	0.976010010879642	CPLM	1.214	58	17	71
PRPF3	sex	male	0.145240919034042	0.570364874590405	0.799929630926909	0.976010010879642	CPLM	1.01	58	26	55
ERC1	sex	male	-0.149388750289549	0.585831841658369	0.799655144850617	0.976010010879642	CPLM	1.078	58	33	43
SMIM5	sex	male	0.102400700088394	0.402415044292073	0.800068156295594	0.976010010879642	CPLM	1.351	58	25	57
SLC39A8	sex	male	0.16907316103414	0.679914582955934	0.804527135402077	0.976323939203757	CPLM	1.01	58	9	84
ACTB	sex	male	0.0695936612122193	0.278686156905728	0.803717238562723	0.976323939203757	CPLM	1.323	58	47	19
FAM166A	sex	male	0.241757640666846	0.959311206537178	0.801954651238067	0.976323939203757	CPLM	1.29	58	14	76
HMGCS1	sex	male	0.164014467711691	0.648751919642815	0.801336608639431	0.976323939203757	CPLM	1.532	58	35	40
FAM227A	sex	male	-0.222657949628259	0.894450429203448	0.804323585264888	0.976323939203757	CPLM	1.37	58	25	57
ID3	sex	male	0.165600318895086	0.677468122892018	0.807783478699682	0.976323939203757	CPLM	1.253	58	9	84
PPIF	sex	male	-0.0757793047202951	0.31099996189947	0.80838196793116	0.976323939203757	CPLM	1.01	58	28	52
HERC1	sex	male	0.109212518173395	0.442084243581372	0.805780658997104	0.976323939203757	CPLM	1.01	58	30	48
BDP1	sex	male	-0.0860840453779822	0.347594452612467	0.805305961468481	0.976323939203757	CPLM	1.154	58	30	48
NCALD	sex	male	0.0978136613034536	0.393866664902448	0.804778211612153	0.976323939203757	CPLM	1.237	58	24	59
IL5RA	sex	male	-0.130590342819742	0.527431713640383	0.805352060742475	0.976323939203757	CPLM	1.405	58	17	71
OGT	sex	male	-0.0847540281058705	0.346615139428173	0.807722527365118	0.976323939203757	CPLM	1.13	58	32	45
DZIP1	sex	male	-0.104566959707659	0.41496328499973	0.801970664435247	0.976323939203757	CPLM	1.152	58	18	69
CHD3	sex	male	-0.0920769954310197	0.374041852150642	0.806452550536837	0.976323939203757	CPLM	1.322	58	37	36
CLMN	sex	male	-0.115988333099879	0.462895500947513	0.803062624168714	0.976323939203757	CPLM	1.445	58	33	43
RPL35	sex	male	0.0676750494587914	0.277847604152282	0.808454752321512	0.976323939203757	CPLM	1.258	58	43	26
DUOX1	sex	male	-0.0820388332104579	0.336095646164376	0.808050337014067	0.976323939203757	CPLM	1.231	58	39	33
EIF2AK3	sex	male	-0.128475710915218	0.526157520111502	0.807985938919578	0.976323939203757	CPLM	1.01	58	26	55
STAT5A	sex	male	-0.134209510821907	0.539647333869513	0.804503800959437	0.976323939203757	CPLM	1.01	58	17	71
ASXL1	sex	male	-0.101198753513445	0.412111334754638	0.806919295647326	0.976323939203757	CPLM	1.128	58	21	64
HSPA1A	sex	male	0.0744440101032066	0.307488389613555	0.8095844201999	0.977196873025205	CPLM	1.569	58	43	26
CREM	sex	male	-0.0998855589799347	0.415666151506173	0.810973385256774	0.977399935467522	CPLM	1.01	58	26	55
MAP6	sex	male	-0.0951819753196025	0.395878633647224	0.81087323088073	0.977399935467522	CPLM	1.351	58	21	64
FAM161A	sex	male	-0.0983146285264119	0.408507770095418	0.810691594726084	0.977399935467522	CPLM	1.252	58	22	62
MUC5AC	sex	male	0.224546722417203	0.985992977581481	0.820680446903805	0.977855105391138	CPLM	1.679	58	13	78
FOS	sex	male	0.0939496321051273	0.392820002756467	0.811849157139468	0.977855105391138	CPLM	1.608	58	29	50
CAMK2N1	sex	male	-0.170407389009927	0.761894537836665	0.823833717251213	0.977855105391138	CPLM	1.462	58	12	79
DNAH5	sex	male	-0.0766210881681575	0.347148707218314	0.826116734566265	0.977855105391138	CPLM	1.553	58	30	48
SPINT1	sex	male	0.111345929053739	0.496388444848673	0.823330885411869	0.977855105391138	CPLM	1.602	58	36	38
CFAP100	sex	male	0.0885232264299406	0.398656856101385	0.825079915266612	0.977855105391138	CPLM	1.53	58	29	50
ARHGAP30	sex	male	0.164843853507032	0.711305738889909	0.817578325461006	0.977855105391138	CPLM	1.271	58	10	83
DNAH9	sex	male	-0.101935645851241	0.44512848247654	0.819701064328102	0.977855105391138	CPLM	1.481	58	28	52
MMP7	sex	male	0.683530082756751	3.04452811309261	0.823176872653306	0.977855105391138	CPLM	1.01	58	6	90
SPON2	sex	male	-0.366403239112262	1.60873467368996	0.820663413966495	0.977855105391138	CPLM	1.188	58	8	86
PREX1	sex	male	-0.135128042925988	0.578813878846934	0.816257997242164	0.977855105391138	CPLM	1.01	58	7	88
CD200R1L	sex	male	0.210684622210246	0.918080798061546	0.819329070384221	0.977855105391138	CPLM	1.428	58	7	88
SMC4	sex	male	-0.0852458667268003	0.393082480728167	0.829101626021783	0.977855105391138	CPLM	1.194	58	31	47
WDR60	sex	male	-0.10109423880179	0.438713783946173	0.818594877027434	0.977855105391138	CPLM	1.461	58	39	33
PROS1	sex	male	-0.12262291278999	0.546396084879089	0.823246338879378	0.977855105391138	CPLM	1.424	58	18	69
SPHK1	sex	male	0.143302423549811	0.601030217835894	0.8124194960261	0.977855105391138	CPLM	1.492	58	16	72
MX2	sex	male	-0.0838238173145566	0.391973961788443	0.831440389470864	0.977855105391138	CPLM	1.263	58	21	64
NKTR	sex	male	0.155737810305453	0.7277643634918	0.831328362316906	0.977855105391138	CPLM	1.01	58	31	47
OGFRL1	sex	male	0.0788433536163209	0.353762246865012	0.824446824793186	0.977855105391138	CPLM	1.18	58	26	55
CSKMT	sex	male	-0.44155443613057	2.02902884134321	0.828517279188758	0.977855105391138	CPLM	1.01	58	9	84
SAMD15	sex	male	-0.152325771223157	0.647478864465334	0.814865260232895	0.977855105391138	CPLM	1.378	58	22	62
RPS19	sex	male	-0.0426011898661151	0.198966664735607	0.831237280446197	0.977855105391138	CPLM	1.262	58	46	21
DNAI1	sex	male	-0.0837950021852903	0.392179132884989	0.831584237151375	0.977855105391138	CPLM	1.39	58	23	60
MYO5A	sex	male	0.139135404776949	0.653268036189711	0.832113170449412	0.977855105391138	CPLM	1.178	58	17	71
DYNLRB2	sex	male	-0.0894445413971528	0.395063384070801	0.821710398952045	0.977855105391138	CPLM	1.287	58	22	62
CEP128	sex	male	-0.294529634958826	1.35986766051982	0.829317316752728	0.977855105391138	CPLM	1.234	58	16	72
IL6R	sex	male	-0.108800554089368	0.482424941743282	0.822389232435139	0.977855105391138	CPLM	1.173	58	17	71
